id,year,month,day,zipcode,latitude,longitude,sqft_lot,sqft_living,sqft_above,sqft_basement,floors,bedrooms,bathrooms,waterfront,view,condition,grade,year_built,year_renovated,sqft_lot_15nn,sqft_living_15nn,price
9666,2014,9,26,98034,47.7214,-122.227,8196,2270,1150,1120,1,4,2.25,0,1,5,7,1963,0,10122,1920,500000
9667,2014,9,26,98038,47.3454,-122.039,5831,2500,2500,0,2,4,2.5,0,1,3,8,2007,0,5188,2500,350000
9668,2014,9,26,98038,47.3895,-121.986,103672,3440,3440,0,2,3,2.5,0,1,3,9,1990,0,112820,2710,560000
9669,2014,9,26,98038,47.3878,-122.034,6598,2835,2835,0,2,4,2.5,0,1,3,8,2002,0,6969,2770,522000
9670,2014,9,26,98040,47.5639,-122.223,10125,3570,3570,0,2,5,3.75,0,1,3,10,2014,0,10125,1760,1600000
9671,2014,9,26,98040,47.5641,-122.221,9525,3500,3500,0,2,4,3.5,0,1,3,10,1999,0,9525,2630,1350000
9672,2014,9,26,98042,47.3629,-122.091,5200,1620,1620,0,1.5,4,2,0,1,4,7,1978,0,5200,1500,220000
9673,2014,9,26,98042,47.3513,-122.1,14096,2620,2620,0,2,3,2.5,0,1,4,9,1989,0,14096,3010,450000
9674,2014,9,26,98042,47.4206,-122.155,47044,1020,1020,0,1,2,1,0,1,5,7,1904,1958,12139,1930,279000
9675,2014,9,26,98042,47.3703,-122.107,7366,2100,2100,0,2,4,2.5,0,1,3,8,1997,0,7324,2060,333000
9676,2014,9,26,98056,47.5121,-122.168,10875,940,940,0,1,3,1,0,1,3,7,1957,0,11200,1250,230000
9677,2014,9,26,98059,47.4833,-122.157,22215,2570,2570,0,2,4,2.5,0,1,5,7,1958,0,6533,2460,390000
9678,2014,9,26,98059,47.4712,-122.1,17652,1220,1220,0,1,3,2,0,1,4,7,1980,0,17652,1990,240000
9679,2014,9,26,98065,47.5165,-121.883,7201,2840,2840,0,2,3,3,0,1,3,9,2014,0,5260,2540,589410
9680,2014,9,26,98074,47.6381,-122.062,12000,2520,2520,0,1,3,2.25,0,1,3,10,1978,0,12000,2510,598500
9681,2014,9,26,98074,47.6269,-122.03,7936,2330,2330,0,2,4,2.5,0,1,3,9,1987,0,8137,2460,565000
9682,2014,9,26,98074,47.6082,-122.057,10800,2770,1910,860,1.5,2,3,0,1,5,8,1984,0,10800,2140,505000
9683,2014,9,26,98075,47.5903,-121.988,5408,3190,3190,0,2,4,2.75,0,1,3,9,2005,0,5773,3160,722000
9684,2014,9,26,98075,47.5786,-121.995,16145,3220,3220,0,2,4,2.75,0,1,3,10,1993,0,12921,3200,689000
9685,2014,9,26,98075,47.592,-121.989,8808,3320,3320,0,2,4,3.5,0,1,3,9,2005,0,9226,3160,786000
9686,2014,9,26,98077,47.7316,-122.035,35108,2950,2950,0,1.5,3,2.5,0,1,3,10,1995,0,35181,3810,820000
9687,2014,9,26,98077,47.7615,-122.041,52707,4060,4060,0,2,4,3.25,0,1,4,9,1996,0,50755,3100,880000
9688,2014,9,26,98077,47.7749,-122.048,34513,3890,3890,0,2,4,2.5,0,1,3,10,1996,0,28435,3600,775000
9689,2014,9,26,98092,47.2621,-122.221,6200,1700,1700,0,2,3,2.5,0,1,3,8,1997,0,6205,1720,262000
9690,2014,9,26,98092,47.3262,-122.174,6175,2070,2070,0,2,4,2.5,0,1,3,8,1993,0,6175,1940,272000
9691,2014,9,26,98102,47.6275,-122.321,4000,1570,1570,0,1.5,4,1,0,1,3,7,1920,0,4000,1610,525000
9692,2014,9,26,98106,47.5167,-122.346,2752,1800,1800,0,2,4,2.25,0,1,3,8,2014,0,2752,1650,352800
9693,2014,9,26,98107,47.6704,-122.362,5000,1940,1940,0,2,5,2.75,0,1,5,7,1951,0,4230,1940,577000
9694,2014,9,26,98112,47.6394,-122.28,4000,1660,990,670,1,2,1.75,0,1,3,7,1940,0,4000,2070,765000
9695,2014,9,26,98112,47.6295,-122.285,14400,5350,5020,330,2.5,7,3,0,1,4,10,1910,0,7469,3050,2885000
9696,2014,9,26,98115,47.6803,-122.287,4558,880,880,0,1,2,1,0,1,3,7,1951,0,5243,1370,415000
9697,2014,9,26,98117,47.6851,-122.395,8125,3090,3090,0,2.5,4,2,0,1,5,8,1918,0,6250,1560,1220000
9698,2014,9,26,98117,47.7005,-122.358,7713,1550,1550,0,1,2,1,0,1,3,7,1930,1979,6350,1340,599000
9699,2014,9,26,98117,47.6904,-122.393,1480,1340,1340,0,3,3,2,0,1,3,8,1997,0,1321,1340,369000
9700,2014,9,26,98118,47.5396,-122.274,7290,1410,940,470,1,3,2.25,0,1,3,7,1980,0,7375,1550,240000
9701,2014,9,26,98118,47.5611,-122.28,5030,960,960,0,1,3,1,0,1,3,7,1955,0,5400,1460,235000
9702,2014,9,26,98118,47.5514,-122.284,5150,820,820,0,1,3,1,0,1,5,6,1918,0,5150,1100,305000
9703,2014,9,26,98122,47.6037,-122.311,2150,1750,1230,520,2.5,3,2.5,0,1,3,7,1900,2014,3300,1410,499000
9704,2014,9,26,98126,47.548,-122.373,1754,1780,1780,0,3,3,2.5,0,1,3,8,2007,0,1607,1780,365000
9705,2014,9,26,98126,47.5458,-122.369,3825,1580,1580,0,2,3,2.5,0,1,3,8,2011,0,1500,1380,375000
9706,2014,9,26,98126,47.5686,-122.378,4489,1600,800,800,1,3,1,0,3,3,6,1944,0,6013,1640,364500
9707,2014,9,26,98136,47.5501,-122.393,4095,1280,1280,0,2,2,2,0,1,4,8,1918,0,5500,1470,425000
9708,2014,9,26,98136,47.5434,-122.395,9600,2020,2020,0,2,4,2.5,0,1,4,7,1954,0,8550,2250,689000
9709,2014,9,26,98136,47.5518,-122.383,6000,1010,750,260,1,4,1,0,1,3,6,1925,0,6000,1450,350000
9710,2014,9,26,98144,47.5854,-122.292,8400,4610,2790,1820,2,3,3,0,3,3,8,1947,1999,5000,2160,1245000
9711,2014,9,26,98144,47.6005,-122.296,3194,1960,1960,0,2,4,1,0,1,3,7,1907,0,4200,1870,569500
9712,2014,9,26,98144,47.5736,-122.307,4125,1050,1050,0,1,2,1,0,1,4,7,1909,0,4125,1650,392500
9713,2014,9,26,98144,47.5742,-122.315,3783,1900,1110,790,1.5,3,1.75,0,1,5,7,1927,0,5098,1530,615000
9714,2014,9,26,98155,47.7555,-122.289,54707,2770,2370,400,1.5,3,2.75,0,1,3,8,1938,0,54707,1640,470000
9715,2014,9,26,98155,47.7646,-122.302,21343,3580,2140,1440,1.5,5,3.5,0,1,4,8,1937,0,21343,2430,600000
9716,2014,9,26,98155,47.7637,-122.281,27122,2270,1300,970,1,4,1.75,0,1,5,8,1957,0,11822,2380,585000
9717,2014,9,26,98166,47.4745,-122.343,7456,1520,1520,0,1,3,2,0,1,3,7,1949,0,8464,1740,167000
9718,2014,9,26,98168,47.4906,-122.306,6537,870,870,0,1,2,1,0,1,3,6,1948,0,8701,1100,170000
9719,2014,9,26,98168,47.495,-122.318,14750,1500,1500,0,1.5,3,1.5,0,1,4,6,1933,0,15100,1270,300000
9720,2014,9,26,98168,47.4809,-122.3,47045,1480,1480,0,1,4,1.5,0,1,5,6,1942,0,11000,1530,283000
9721,2014,9,26,98177,47.7617,-122.36,9417,1590,1590,0,1,3,1.75,0,1,4,7,1954,0,9272,1600,330000
9722,2014,9,26,98178,47.4857,-122.253,9520,1320,990,330,1,3,1,0,1,3,7,1953,0,10610,1460,294000
9723,2014,9,26,98178,47.4977,-122.226,3000,1950,1950,0,2,4,2.5,0,1,3,7,2002,0,6000,1170,299000
9724,2014,9,26,98188,47.453,-122.289,8410,1040,1040,0,1,3,1,0,1,3,7,1942,2014,8410,1350,245990
9725,2014,9,26,98188,47.4516,-122.267,9597,1800,1200,600,1,3,2.25,0,3,3,7,1963,0,13502,1700,319000
9726,2014,9,26,98199,47.6368,-122.388,4000,1300,900,400,1,3,1.75,0,1,3,7,1953,0,4000,1750,460000
9727,2014,9,27,98004,47.6444,-122.22,15139,4910,2560,2350,1,4,2.75,0,1,4,10,1964,0,15139,3980,1544500
9728,2014,9,27,98059,47.5062,-122.149,8621,1780,1780,0,1,3,2,0,1,3,8,1992,0,8542,2470,406500
9729,2014,9,27,98103,47.6835,-122.342,4416,2850,2040,810,1.5,4,3.5,0,1,3,7,1926,0,4416,1860,875000
9730,2014,9,27,98126,47.5424,-122.381,6343,3150,1810,1340,1,4,2.75,0,4,3,8,1976,0,6343,2250,750000
9731,2014,9,27,98198,47.3799,-122.325,27332,1760,1300,460,1,2,1,1,5,4,7,1951,0,16630,2590,500000
9732,2014,9,28,98030,47.3556,-122.175,7953,1690,1690,0,1,3,1.75,0,1,3,7,1986,0,7425,1680,259900
9733,2014,9,28,98038,47.3559,-122.022,5046,2810,2810,0,2,4,2.75,0,1,3,9,2014,0,4934,3060,531155
9734,2014,9,28,98056,47.5073,-122.168,5650,2230,2230,0,2,4,2.5,0,1,3,7,2011,0,7241,1590,440000
9735,2014,9,29,98001,47.295,-122.275,33664,860,860,0,1,3,1,0,1,4,6,1955,0,18287,1290,199129
9736,2014,9,29,98002,47.2925,-122.196,8925,1970,1170,800,1,5,1.75,0,1,5,7,1977,0,8025,1910,255000
9737,2014,9,29,98003,47.3505,-122.305,7245,1690,1160,530,1,3,2.25,0,2,3,7,1973,0,6720,1690,230500
9738,2014,9,29,98004,47.6368,-122.218,9972,1720,1720,0,1,5,2,0,1,4,8,1951,0,9023,2700,845000
9739,2014,9,29,98004,47.6335,-122.196,9293,1350,1350,0,1,4,1.75,0,1,4,7,1954,0,9293,1890,626000
9740,2014,9,29,98004,47.5979,-122.194,11890,1730,980,750,1,4,1.75,0,1,2,7,1955,0,12325,2100,425000
9741,2014,9,29,98005,47.6077,-122.158,34848,3250,2260,990,1,3,2.25,0,1,3,10,2006,0,21512,2770,1150000
9742,2014,9,29,98005,47.6402,-122.171,13729,3200,3200,0,2,4,2.75,0,1,3,11,1984,0,16921,4050,1272000
9743,2014,9,29,98006,47.574,-122.138,10980,1420,1200,220,1,3,1,0,1,4,7,1954,0,9763,1630,385000
9744,2014,9,29,98006,47.5619,-122.125,8190,2590,2590,0,2,4,2.25,0,1,4,8,1980,0,8335,2260,673000
9745,2014,9,29,98006,47.5547,-122.144,45100,6930,4310,2620,1,4,5.5,0,1,4,11,1950,1991,37766,2560,2525000
9746,2014,9,29,98007,47.603,-122.132,8040,970,970,0,1,3,1,0,1,3,7,1956,0,7000,1250,425000
9747,2014,9,29,98008,47.6371,-122.119,11250,2240,2240,0,1,3,2,0,1,3,8,1968,0,12500,2200,555000
9748,2014,9,29,98010,47.3289,-122.001,9600,2390,2390,0,2,4,2.5,0,1,3,7,1996,0,9603,1900,314500
9749,2014,9,29,98019,47.7351,-121.985,3134,1820,1820,0,2,4,2.5,0,1,3,7,1999,0,3751,1820,349950
9750,2014,9,29,98027,47.5659,-122.089,7700,2610,1700,910,1,4,2.25,0,1,3,8,1977,0,8266,2260,580000
9751,2014,9,29,98028,47.7425,-122.23,9497,1070,1070,0,1,3,1,0,1,3,7,1955,0,9561,1710,315000
9752,2014,9,29,98028,47.768,-122.251,11000,3700,1840,1860,1,4,4.75,0,1,4,7,1962,0,11564,1720,599000
9753,2014,9,29,98030,47.3507,-122.178,7442,1730,1730,0,2,3,2.5,0,1,3,7,1987,0,6458,1630,245000
9754,2014,9,29,98030,47.3564,-122.198,6145,2360,2360,0,1,3,2,0,1,3,8,2011,0,5880,2304,348000
9755,2014,9,29,98031,47.4117,-122.174,7416,1570,1570,0,1,3,1.75,0,1,4,7,1971,0,7416,1900,253000
9756,2014,9,29,98032,47.3662,-122.282,7150,2440,1200,1240,1,4,2.75,0,1,3,7,1963,1985,7150,1790,270000
9757,2014,9,29,98033,47.6553,-122.19,11250,2680,1340,1340,1,6,2.5,0,1,5,7,1967,0,9875,2200,698000
9758,2014,9,29,98033,47.6922,-122.174,6005,2500,2500,0,2,4,2.5,0,1,3,9,2001,0,7200,2680,650000
9759,2014,9,29,98033,47.6642,-122.171,35741,4110,4110,0,2,3,2.5,0,1,3,7,1976,0,8865,2710,1031000
9760,2014,9,29,98038,47.3607,-122.038,4913,2380,2380,0,2,4,2.5,0,1,3,8,2006,0,5311,2580,384950
9761,2014,9,29,98040,47.567,-122.212,11652,3180,3180,0,2,4,2.5,0,2,3,9,1977,0,15183,3110,850000
9762,2014,9,29,98042,47.3691,-122.074,11841,2040,2040,0,2,4,2.5,0,1,3,7,1994,0,8808,1730,240000
9763,2014,9,29,98042,47.3762,-122.16,14600,2460,1720,740,1,4,2.25,0,1,4,8,1977,0,14600,2460,439950
9764,2014,9,29,98042,47.3857,-122.162,4337,1427,1427,0,2,3,2.5,0,1,3,7,2009,0,4347,1443,260000
9765,2014,9,29,98042,47.3661,-122.094,4875,1640,1040,600,1,3,2,0,1,4,7,1977,0,5200,1640,231000
9766,2014,9,29,98045,47.4614,-121.709,46638,1730,1730,0,2,3,2.5,0,1,3,8,1991,0,35508,1750,435000
9767,2014,9,29,98052,47.7297,-122.139,37000,2160,1760,400,1.5,3,2.25,0,1,4,7,1933,0,37000,2540,550000
9768,2014,9,29,98052,47.7053,-122.126,6054,3570,3570,0,2,4,2.5,0,1,3,9,2014,0,6050,3600,928990
9769,2014,9,29,98052,47.6606,-122.128,5400,1790,1790,0,2,2,2.5,0,1,4,8,1979,0,5760,1700,405000
9770,2014,9,29,98053,47.6403,-121.992,65556,3870,3870,0,2,5,3.5,0,1,3,10,1994,0,67019,4290,850000
9771,2014,9,29,98053,47.6645,-122.068,38186,2320,2320,0,2,3,2.25,0,1,3,8,1980,0,37523,2875,610000
9772,2014,9,29,98055,47.4797,-122.23,5040,2090,2090,0,2,4,2.5,0,1,3,9,2014,0,12000,1430,388000
9773,2014,9,29,98056,47.4894,-122.188,8467,1640,1220,420,1,4,1,0,3,4,6,1943,0,7396,1060,261490
9774,2014,9,29,98058,47.4371,-122.166,8686,2470,1270,1200,1,4,2.25,0,1,4,7,1974,0,7350,1900,360000
9775,2014,9,29,98059,47.4912,-122.145,4774,2460,2460,0,2,4,2.5,0,1,3,8,2006,0,4399,2510,495000
9776,2014,9,29,98059,47.512,-122.16,11733,2130,1330,800,1,4,2.5,0,1,5,7,1969,0,9131,1800,395000
9777,2014,9,29,98065,47.5387,-121.879,5130,3860,2930,930,2,4,2.5,0,1,3,8,2004,0,6163,3130,681000
9778,2014,9,29,98070,47.3627,-122.496,843309,3650,3650,0,2,3,2,0,1,4,7,1991,0,273992,1870,550000
9779,2014,9,29,98070,47.4397,-122.46,171190,1230,1230,0,1,3,1,0,1,3,7,1973,0,15450,1550,275000
9780,2014,9,29,98074,47.6338,-122.072,8354,3650,1830,1820,1,4,2.5,1,5,3,9,2000,0,18841,3120,2400000
9781,2014,9,29,98074,47.6253,-122.027,8307,2820,2820,0,2,4,2.5,0,1,3,9,1990,0,8307,2820,690000
9782,2014,9,29,98075,47.5845,-122.06,13093,2760,2760,0,2,4,2.5,0,1,4,9,1989,0,13545,2810,745000
9783,2014,9,29,98075,47.5941,-121.973,6530,4280,4280,0,2,5,3.5,0,4,3,10,2014,0,6863,3960,1138990
9784,2014,9,29,98075,47.5998,-122.014,4500,1800,1800,0,2,4,2.5,0,1,3,8,1999,0,4500,1800,485500
9785,2014,9,29,98077,47.7267,-122.063,12000,2420,2420,0,1,4,3,0,1,3,9,1984,0,13020,3100,725000
9786,2014,9,29,98092,47.3314,-122.18,6688,2540,2540,0,2,4,2.5,0,1,3,9,2002,0,6776,2810,365000
9787,2014,9,29,98092,47.3107,-122.189,15000,2040,1360,680,1,4,1.75,0,1,4,7,1967,0,15000,2310,355000
9788,2014,9,29,98092,47.3393,-122.181,6516,3284,3284,0,2,4,2.5,0,1,3,8,2014,0,5008,2555,460458
9789,2014,9,29,98092,47.312,-122.115,35183,2160,2160,0,1,2,2,0,1,3,9,1985,0,34992,2450,381500
9790,2014,9,29,98105,47.66,-122.282,4800,2060,2060,0,2.5,5,2.25,0,1,3,8,1907,0,4800,1740,815241
9791,2014,9,29,98106,47.536,-122.358,7740,2420,1360,1060,1,5,3,0,1,5,7,1929,1969,6780,1840,411500
9792,2014,9,29,98106,47.5544,-122.358,10701,1120,1120,0,1,3,1,0,1,3,7,1954,0,6350,1130,285000
9793,2014,9,29,98107,47.6728,-122.374,1329,1320,1180,140,2,2,2.5,0,1,3,8,2007,0,5000,1490,425000
9794,2014,9,29,98107,47.6712,-122.393,3395,1140,620,520,1,3,1.75,0,1,5,7,1925,0,3500,1480,424000
9795,2014,9,29,98107,47.6585,-122.363,5000,1030,1030,0,1,2,1,0,1,5,6,1917,0,5000,1550,455000
9796,2014,9,29,98112,47.6235,-122.309,5400,2970,2970,0,2.5,4,2,0,1,4,9,1900,0,5040,2500,1260000
9797,2014,9,29,98112,47.6275,-122.305,6900,2650,2400,250,2,4,1.5,0,1,4,9,1909,0,6900,2420,1457000
9798,2014,9,29,98115,47.6904,-122.295,5910,1520,1020,500,1,4,1.5,0,1,3,7,1946,0,5910,1710,546800
9799,2014,9,29,98115,47.6796,-122.279,5400,1520,920,600,1,2,1,0,1,3,7,1951,0,5400,1600,619950
9800,2014,9,29,98115,47.6826,-122.311,3400,2210,1470,740,1.5,4,2.75,0,1,5,7,1926,0,3400,1500,719000
9801,2014,9,29,98115,47.6974,-122.313,6380,2220,1660,560,1.5,3,2.5,0,1,4,8,1931,0,6380,950,650000
9802,2014,9,29,98116,47.5764,-122.408,1350,1670,1350,320,3,3,2.75,0,1,3,9,2014,0,4800,1520,649950
9803,2014,9,29,98117,47.6914,-122.372,6650,880,880,0,1,2,1,0,1,5,6,1918,0,6650,1250,416000
9804,2014,9,29,98118,47.5209,-122.286,6034,1670,990,680,1,3,1.75,0,1,3,7,1957,0,6034,1230,280000
9805,2014,9,29,98118,47.562,-122.292,2479,2100,1450,650,2,3,3.5,0,1,3,9,2011,0,2457,1800,555000
9806,2014,9,29,98122,47.6054,-122.295,4000,2420,1820,600,2,3,3.5,0,1,5,9,1907,0,4550,2030,740000
9807,2014,9,29,98125,47.7129,-122.304,8512,2260,1130,1130,1,3,1.75,0,1,3,7,1948,0,8040,2240,467500
9808,2014,9,29,98125,47.7159,-122.305,8100,790,790,0,1,2,1,0,1,3,6,1947,0,8100,1420,259950
9809,2014,9,29,98125,47.7114,-122.284,5546,920,920,0,1,3,1,0,1,2,6,1928,0,5546,1300,207000
9810,2014,9,29,98126,47.5376,-122.371,5200,710,710,0,1,2,1,0,3,4,6,1942,0,5200,1610,320000
9811,2014,9,29,98136,47.5551,-122.382,4800,640,640,0,1,1,1,0,1,3,6,1918,0,2847,1250,340000
9812,2014,9,29,98146,47.5097,-122.357,8636,1160,1160,0,1,3,1,0,1,3,6,1923,0,8636,1300,255000
9813,2014,9,29,98155,47.7728,-122.271,5044,2470,2470,0,2,4,2.5,0,1,3,9,2005,0,5583,2790,503000
9814,2014,9,29,98166,47.4552,-122.354,8450,1560,1560,0,1.5,4,1,0,1,4,6,1954,0,8100,1380,305000
9815,2014,9,29,98168,47.494,-122.304,8100,960,810,150,1,2,1,0,1,3,6,1936,0,12150,960,232000
9816,2014,9,29,98177,47.7339,-122.36,7202,3530,2660,870,2,4,3.5,0,1,3,9,2000,0,8100,2810,695000
9817,2014,9,29,98199,47.6384,-122.4,4233,970,970,0,1,2,1.75,0,1,4,7,1944,0,4233,1340,560000
9818,2014,9,30,98001,47.3359,-122.257,6499,2891,2891,0,2,4,2.5,0,1,3,9,2014,0,8383,2550,415000
9819,2014,9,30,98001,47.354,-122.293,239580,5440,2720,2720,1,4,2.75,0,1,2,9,1969,0,40392,1970,850000
9820,2014,9,30,98002,47.3452,-122.209,4000,2475,2475,0,2,4,2.75,0,1,3,7,2014,0,4000,2475,329900
9821,2014,9,30,98002,47.314,-122.208,9266,1200,1200,0,1,3,1.75,0,1,4,7,1960,0,9266,1200,235000
9822,2014,9,30,98004,47.6387,-122.207,7526,1790,1790,0,1,3,1.5,0,1,3,7,1953,2014,10943,2080,865000
9823,2014,9,30,98006,47.5564,-122.158,10455,2720,2500,220,2,4,2.5,0,3,3,10,1981,0,12348,3240,975000
9824,2014,9,30,98008,47.6164,-122.115,5250,2380,1410,970,1,4,2.25,0,1,4,7,1961,0,8560,2150,527000
9825,2014,9,30,98008,47.6317,-122.124,11100,2540,2540,0,1,4,2.5,0,1,5,7,1957,0,11100,1560,630000
9826,2014,9,30,98022,47.2057,-122.003,12233,1830,1830,0,1.5,3,1.5,0,1,4,5,1930,0,12233,1520,212000
9827,2014,9,30,98027,47.5287,-122.053,12220,1560,1560,0,1.5,4,2.5,0,1,4,7,1965,0,12220,1920,511100
9828,2014,9,30,98033,47.7168,-122.189,3286,1220,1220,0,2,3,1.5,0,1,3,7,1982,0,2640,1220,295000
9829,2014,9,30,98034,47.7267,-122.227,10500,1160,1160,0,1,3,1,0,1,4,7,1966,0,10500,1520,315500
9830,2014,9,30,98038,47.3512,-122.006,9239,1770,1770,0,2,4,2.5,0,1,3,7,2004,0,5450,2150,353500
9831,2014,9,30,98038,47.378,-122.03,8786,2980,2980,0,2,4,2.5,0,1,3,8,2003,0,6718,2980,382500
9832,2014,9,30,98038,47.3725,-122.06,13300,2110,2110,0,2,3,2.25,0,1,4,8,1985,0,14000,2470,370000
9833,2014,9,30,98039,47.6183,-122.227,23115,4670,4670,0,2,7,4.25,0,3,3,11,1992,0,13912,3240,2450000
9834,2014,9,30,98045,47.5028,-121.77,10236,1300,1300,0,1,3,1,0,1,4,6,1971,0,11325,1380,350000
9835,2014,9,30,98052,47.6796,-122.114,12813,2810,2040,770,2,3,2.75,0,1,3,8,1988,0,10336,1890,607000
9836,2014,9,30,98052,47.6946,-122.12,7245,1780,1330,450,1,5,2.25,0,1,4,8,1976,0,7653,1780,472000
9837,2014,9,30,98053,47.7171,-122.033,4286,1350,1350,0,1,2,1.75,0,1,3,8,2004,0,4839,1440,455000
9838,2014,9,30,98053,47.681,-122.032,4780,2120,2120,0,2,3,2.5,0,1,3,7,2004,0,2650,1690,575000
9839,2014,9,30,98055,47.4518,-122.199,42180,1040,1040,0,1,3,0.75,0,1,2,6,1947,0,24090,1270,170000
9840,2014,9,30,98056,47.5069,-122.189,7184,1030,1030,0,1,3,1.5,0,1,4,7,1968,0,7262,1330,275000
9841,2014,9,30,98056,47.5076,-122.173,12231,2200,1250,950,1,3,1.75,0,1,4,7,1964,0,9825,2200,322000
9842,2014,9,30,98056,47.5112,-122.167,8400,940,940,0,1,3,1,0,1,5,7,1958,0,8400,950,253905
9843,2014,9,30,98058,47.4349,-122.17,7700,2080,1450,630,1,4,2.25,0,1,3,7,1968,0,7980,1900,300000
9844,2014,9,30,98059,47.4706,-122.1,15844,1710,1710,0,1,3,1.75,0,1,4,8,1964,0,20359,1990,322400
9845,2014,9,30,98065,47.5317,-121.853,6699,2360,2360,0,2,3,2.5,0,1,3,7,2003,0,4744,2360,430000
9846,2014,9,30,98077,47.739,-122.048,43332,1960,1400,560,1,3,1.75,0,1,4,7,1982,0,44431,2010,425000
9847,2014,9,30,98092,47.2622,-122.212,7260,2570,2570,0,2,5,2.75,0,1,3,8,1996,0,7421,2200,329000
9848,2014,9,30,98103,47.6801,-122.348,4080,1420,1420,0,1.5,3,2,0,1,5,8,1904,0,3060,1220,764000
9849,2014,9,30,98103,47.6681,-122.355,1171,1620,1470,150,3,3,2.5,0,5,3,8,2008,0,1505,1620,580000
9850,2014,9,30,98105,47.6647,-122.284,954,1160,960,200,2,2,2.25,0,1,3,8,2014,0,1327,1160,555000
9851,2014,9,30,98105,47.6605,-122.324,3876,1280,1280,0,1.5,5,1,0,1,3,7,1923,0,3825,1420,525000
9852,2014,9,30,98105,47.6677,-122.321,4200,1220,1090,130,1,5,2,0,1,4,6,1921,0,4200,1790,469950
9853,2014,9,30,98106,47.5267,-122.361,12160,860,860,0,1,2,1,0,1,4,6,1921,0,7611,1010,310000
9854,2014,9,30,98107,47.6735,-122.375,1278,1390,1140,250,2,3,3.25,0,1,3,8,2005,0,1256,1390,469000
9855,2014,9,30,98107,47.6733,-122.37,5000,910,910,0,1,2,1,0,1,3,7,1924,0,5000,1050,520000
9856,2014,9,30,98112,47.621,-122.303,4200,1690,1690,0,2,2,2,0,1,3,7,1906,0,4200,1540,462500
9857,2014,9,30,98117,47.6875,-122.387,4365,1030,1030,0,1,2,1,0,1,3,7,1942,0,4268,1420,450000
9858,2014,9,30,98117,47.6915,-122.381,4000,2630,2630,0,3,4,2.5,0,1,3,8,2002,0,4000,1640,655000
9859,2014,9,30,98118,47.5642,-122.292,1912,2160,1970,190,2,3,2.5,0,1,3,9,2014,0,2653,1810,629000
9860,2014,9,30,98118,47.54,-122.269,8750,1090,1090,0,1,1,1,0,1,4,6,1924,0,5000,1830,463500
9861,2014,9,30,98122,47.6037,-122.307,1516,1040,1040,0,2,2,2.25,0,1,3,8,2008,0,1920,1560,430000
9862,2014,9,30,98126,47.5473,-122.371,1060,820,760,60,1,1,1,0,1,3,8,2007,0,1924,1770,219500
9863,2014,9,30,98133,47.7321,-122.341,7475,820,820,0,1,2,1,0,1,3,6,1945,0,5720,1030,245000
9864,2014,9,30,98133,47.7619,-122.343,6950,1470,1470,0,1,3,2,0,1,5,6,1932,0,5065,1660,344950
9865,2014,9,30,98136,47.5304,-122.387,4755,2090,1200,890,1,3,1,0,3,3,8,1969,0,5300,1850,478500
9866,2014,9,30,98144,47.577,-122.302,6000,2020,1620,400,1,4,1.75,0,1,3,7,1959,0,4000,1870,397000
9867,2014,9,30,98144,47.5943,-122.296,1251,1260,1040,220,2,3,3,0,1,3,7,2003,0,7715,1780,342000
9868,2014,9,30,98146,47.4991,-122.345,9112,1490,970,520,1,4,1.75,0,1,3,6,1940,0,8411,1650,271000
9869,2014,9,30,98155,47.772,-122.322,8000,1430,1430,0,1,3,1.5,0,1,5,7,1948,0,9820,1410,330000
9870,2014,9,30,98188,47.4565,-122.276,25500,910,910,0,1,3,1.5,0,1,3,5,1943,0,10019,1580,255000
9871,2014,9,30,98198,47.3779,-122.32,2332,920,920,0,1,2,1,0,1,4,8,1980,0,2853,1310,176000
9872,2014,9,30,98199,47.6521,-122.4,1380,1230,1230,0,3,3,2.25,0,1,3,8,2013,0,5664,1760,549000
9873,2014,10,1,98004,47.6377,-122.212,20296,4280,4280,0,2,4,3.25,0,1,4,11,1984,0,16351,3420,1928000
9874,2014,10,1,98004,47.5873,-122.205,10464,1640,1640,0,1,3,1.75,0,3,4,8,1968,0,18872,2630,1155000
9875,2014,10,1,98008,47.6031,-122.13,11700,1730,880,850,1,4,1.75,0,1,3,7,1956,0,7820,1570,465000
9876,2014,10,1,98010,47.3537,-121.939,32251,1160,580,580,1,2,1,0,1,3,6,1963,2000,33656,1160,330000
9877,2014,10,1,98011,47.7597,-122.167,8116,2530,2530,0,2,3,2.5,0,1,3,8,2001,0,8791,2280,450000
9878,2014,10,1,98014,47.6367,-121.948,219542,2750,1870,880,2,3,2.25,0,1,3,7,1981,0,219542,2430,510000
9879,2014,10,1,98022,47.1949,-122.01,8560,2130,1560,570,1,4,2.75,0,1,3,7,1992,0,8560,2130,283000
9880,2014,10,1,98022,47.2332,-122.029,422967,4370,2580,1790,1,4,3.5,0,3,4,10,1978,0,422967,3260,858000
9881,2014,10,1,98022,47.2025,-121.999,10291,1610,1610,0,1,3,1.5,0,1,4,7,1961,0,7729,1410,262500
9882,2014,10,1,98022,47.1959,-122.01,8487,1680,1680,0,1,3,2,0,1,3,7,1993,0,8560,2080,305000
9883,2014,10,1,98023,47.3106,-122.365,8505,1860,1860,0,1,3,1.5,0,1,4,7,1967,0,8262,1810,217000
9884,2014,10,1,98023,47.3026,-122.351,8577,2690,2690,0,2,3,2.5,0,1,3,9,1987,0,8066,2570,340000
